date,region,temperature,humidity,pressure,wind_speed,precipitation,aqi,pm25,pm10,ocean_temp,salinity,chlorophyll,current_speed,wave_height,temperature_max,temperature_min,cloud_cover,uv_index,pollution_level
2024-01-05 14:55:18.471687,pacific,0.5345578300858924,55.18814553509067,1015.2552778029827,4.392815788184443,0.14565144962709375,53.94332677999655,16.3347533826835,2.67914927845732,5.3442129251515675,35.06785519362467,0.7000948537850614,0.10351482207683213,0.06027166621928311,6.676820372529956,-2.2677817657606947,46.66668482563965,5.857472885149467,23.297297598274938
2024-01-06 14:55:18.471687,pacific,4.85517121082571,58.911848296216185,1001.0752363701225,4.130606664475524,0.7313072113197877,50.92795613852326,10.690934054257724,18.448234066445252,8.20416785541449,35.61853926333872,2.1171687977811167,1.8192522611607715,1.0762951102611025,11.040402370484891,2.015201988032682,66.558938611005,5.895266972820131,50.52477710810848
2024-01-07 14:55:18.471687,pacific,0.55005761930135,57.56726107020629,1004.7840654348923,3.246487499269502,1.3576029828927128,37.32140590106837,12.620846916526911,17.493619112943485,5.716964768297447,34.9401884288619,0.36956110495528355,0.3054861328599472,2.5877951962764163,6.6516632681161525,-3.0933825509297908,21.82613053386325,6.216938347800964,39.24888859503156
2024-01-08 14:55:18.471687,pacific,2.840251392845398,46.79277845527907,1017.5729409912236,2.327363537267803,4.711422588532934,45.258500938979985,9.334206193226613,32.11036719299478,4.023007547883109,35.12139104974107,1.0925197643106497,0.43610274116980097,3.0170379557074285,7.350120312936356,-1.3478815250180474,60.59846070978625,5.189992393665796,49.950852271274826
2024-01-09 14:55:18.471687,pacific,2.982657374391073,50.90090916971281,1007.198688891278,6.720043073934041,11.996496619741576,57.42312519572504,16.936095165894223,26.049048510655467,6.688412074468481,34.23342877669256,0.694053948422953,0.42351211078537243,0.03511832978043468,7.610690927208889,0.6153923351097106,39.7512220198171,5.013193448583157,34.73217226617362
2024-01-10 14:55:18.471687,pacific,1.273832749730126,37.7937715705155,1004.2143500026225,2.5983385191740798,0.0,59.68229377314392,20.49693453529286,28.683910530184303,5.4168598386795335,34.909086014127645,0.445423963512892,0.454623494196247,8.575944351131312,8.649788036715366,-2.0770135464883603,75.62477290949407,8.935840702752898,41.49456374599614
2024-01-11 14:55:18.471687,pacific,6.312640909625609,52.31878284277773,1011.5793950108756,2.846118525894097,0.023289871653822014,52.167308790747704,16.90840982767177,21.698729480623122,6.311927713089407,34.78711267569179,2.3111824018720473,0.5118400149528879,0.310487053981256,10.070591191863485,2.9018658783298132,32.321439866866555,4.810845947410463,52.19189473632269
2024-01-12 14:55:18.471687,pacific,4.153011120092651,80.33247170671247,1002.5769006730989,5.7950971589368665,0.6644975683169003,49.556058096298464,25.167457232322647,37.95568663798947,7.736023833746907,34.001387404757835,1.0664693898358601,0.3728421148451288,1.7094983603511096,10.527001943059927,-0.8471905161496815,60.53970431862624,3.4210592462131473,38.42062801432168
2024-01-13 14:55:18.471687,pacific,3.1155955846284944,40.13729625762081,1005.682432001302,8.11542421533015,0.6056848430764533,31.722156233248313,18.247550244774484,22.846755730711976,7.038612443040089,35.56383003854608,2.552914094242392,0.6112921694010252,2.7501053307745154,8.25758324334273,-1.1277160005028075,58.705623087219095,3.705062625129011,45.30156340255064
2024-01-14 14:55:18.471687,pacific,8.322829839600093,55.011961830350934,994.3085547521995,2.3581833950841236,0.0,55.06896121095393,18.367992078419412,13.621380611998559,6.338436231325325,35.58044521586982,0.9785321072386559,1.1706494295309453,0.40402218955950475,11.38580094080483,5.957890425413586,37.69926344304693,5.822867926838293,48.03116295469366
2024-01-15 14:55:18.471687,pacific,2.715499342274314,47.555636987543586,1008.0402462281586,4.869937271140847,0.37909742399385116,67.77029986237787,18.024139546990853,22.105546770619156,6.550381569613421,34.90194045764917,0.5678208857675111,0.2336194354043467,0.4213002677592508,6.730226044220764,0.29576820931467696,57.35249026213456,5.754373114655896,31.9969980523245
2024-01-16 14:55:18.471687,pacific,4.374394635932933,44.82309267569483,1008.199925659405,3.82125710971284,0.0,31.915704861917632,13.337347410883085,34.58047982070318,7.173142302378617,34.699865916231275,0.7617892490574409,1.361088844334746,0.5829693526681755,7.477855897601216,0.863627708728369,61.902999853920356,4.339148868828238,34.54757167213497
2024-01-17 14:55:18.471687,pacific,7.521783096906784,48.63620937628655,994.2606696560858,5.9863550400068855,0.0,31.022517065849406,23.68983661073753,0.4028505665993407,6.367345261019514,35.156891745510954,1.929394164861543,0.344511773639137,0.24942968439493324,11.469769937423868,5.3799611684288156,49.741827704398716,7.018182233043532,46.87419417835235
2024-01-18 14:55:18.471687,pacific,7.041928830130079,54.89566539016193,1003.6146587476204,4.234008553976039,5.195874668367115,45.40851144830228,10.40821386709937,17.347149336867595,6.432969241146297,36.14182480663639,1.1720456474514058,0.4305696198149844,0.9248523415067404,10.691868561547608,4.1196838399395395,40.3119682715227,6.751129377189385,39.047624012717655
2024-01-19 14:55:18.471687,pacific,-2.244006101345361,62.61683308423174,1004.8125552950524,7.6603674257651795,0.5976294396404916,57.35746141016121,14.325684870618229,31.437267689572142,7.919104604248388,34.445078544494244,0.3931364726574574,0.3002153961044505,0.878141884481913,1.0146903483734775,-7.186758720657368,38.77824384266481,7.122474711323212,52.23892541435602
2024-01-20 14:55:18.471687,pacific,2.8378502042489435,64.06554968828773,1013.8883488616294,3.8617279489594303,0.0,25.460460422021885,13.292820950184144,38.15535539655878,7.014650578408533,34.69875730129329,1.1128756849163646,0.5938656160030802,3.345399167899129,9.381678806384613,-2.827346607643224,65.91172203021145,7.305025800293267,36.971501877985276
2024-01-21 14:55:18.471687,pacific,2.982935433169471,55.06206031091342,1010.6601241751396,3.574142234731835,0.0,30.48702188136967,22.169304969086646,46.02041341638162,7.436773400383582,34.962500779600525,0.979227485197768,0.22531962454602214,3.002201257984856,7.898584970492095,-0.6892271723828896,36.51788485081363,7.930129952617278,35.20313279639921
2024-01-22 14:55:18.471687,pacific,2.7968265933147944,40.085058941825075,1022.6762282564853,2.5797351452291677,8.152615739393733,37.89622032601531,13.278499490198179,18.591555164857617,7.926402819711368,34.96692614610501,1.9391098101861428,0.33370129777012963,0.27602499492649557,10.377691393462426,-1.9305491515904474,45.0073141576537,4.722394312843992,49.302502147036556
2024-01-23 14:55:18.471687,pacific,5.746825772601977,74.18901794486591,1017.3665242317156,18.64157604152998,0.0,44.60773102696167,16.064187148176913,30.0311321062047,4.832950665690616,34.21423152562589,1.0143546300138726,1.2390695960766855,1.3807504620832416,9.640672261970096,2.7401379485997506,50.01790865764129,1.663831414896948,41.453585026616814
